split,index,n,fs_hz,phase_deg,voltage_ratio_scale,edge_time_s,load_proxy,target_mode,reciprocity,min_real_y_eig,kcl
train,156,8,16871.606176385758,15.372811550461691,0.9968697908739695,1.4362562099223696e-07,0.12820039390827054,residual,1.2560739669470201e-15,1.8267526590191395e-06,4.4999312656193006e-11
train,157,4,16158.62131698418,5.345938900226569,0.9103744485245294,5.801898445877654e-08,0.04509941670100626,residual,1.1105699151271774e-15,2.0149972211375363e-06,4.067383956680332e-12
train,158,6,25013.268393415434,20.32986611257656,1.0658911217930906,1.8299308701736126e-07,0.11859137341035235,residual,1.831026719408895e-15,9.167620490387423e-07,8.960369311916124e-12
train,159,6,29767.012554174875,29.561735349114947,1.0992734263584583,6.371627842677423e-08,0.1408027728994227,residual,4.460365043975677e-16,4.536989950454409e-07,1.1064480586898244e-11
train,160,8,28454.049102564873,8.981103560168703,0.9762378558732618,6.631988646475783e-08,0.04517912969928854,residual,1.350644602892852e-15,6.333813390997032e-07,7.275957614183426e-12
train,161,6,27248.89607050897,20.91116103894869,1.0766544766190123,6.108369330645258e-08,0.11269321941332792,residual,3.33355902589325e-16,5.249920965247493e-07,7.332580706405269e-12
train,162,6,16449.231626492987,6.610613058131747,1.0120579079755476,1.3487367188812833e-07,0.060461161200147925,residual,1.3358046614212628e-15,1.5204076765189311e-06,1.1064480586898244e-11
train,163,4,24840.664672176343,27.177184407033486,1.0232321572478196,1.30113595388919e-07,0.1466750061614514,residual,6.280369834735101e-16,9.138338354517713e-07,4.61658157843134e-12
train,164,4,29623.837088234304,10.670542682258553,1.058437961239257,5.8159877087028655e-08,0.05534719424002981,residual,1.1102230246251565e-15,5.943783450253865e-07,7.499885442698834e-12
train,165,4,22948.723588250992,28.849819838988104,0.952659487708511,7.387900781702491e-08,0.15519703704296187,residual,3.5596458096434965e-15,8.675898277712536e-07,5.1448789686149945e-12
train,166,6,29737.352318786398,19.829790320572144,1.0013368558353615,1.6362596675469087e-07,0.09169174929326507,residual,1.831026719408895e-15,5.784555574487451e-07,4.414798204140334e-12
train,167,8,26676.522752701545,5.0987033191963995,0.9064292339320709,1.880370323572035e-07,0.025978253180361104,residual,3.66205343881779e-15,6.091597887580801e-07,1.1504299109832135e-11
train,168,8,25669.927350709957,7.072701650988644,0.9841619805238484,1.2147180043572024e-07,0.040201599083582555,residual,6.75322301446426e-16,6.827503613591144e-07,1.1504299109832135e-11
train,169,8,24391.815969873944,16.360087018479238,1.0075346383021342,1.529044511404891e-07,0.0948076079701298,residual,2.2644195468014707e-15,7.147895729382949e-07,1.65858147964508e-11
train,170,8,21687.28661502138,6.344905565121463,0.9825898952580987,1.1019801871553608e-07,0.042798865276398305,residual,4.14813554445046e-15,1.6239766633447106e-06,2.2296536684973512e-11
train,171,4,22836.694695092312,28.542235674196668,1.0057280559802193,1.2707573147205514e-07,0.1632222417676957,residual,9.930136612989092e-16,1.1149105083397486e-06,9.094947017729282e-12
train,172,6,15615.242498620955,34.958731432888214,0.9976256010298445,1.5794976646746563e-07,0.27772731514964094,residual,1.7763568394002505e-15,1.3903431270493745e-06,1.4805501083264704e-11
train,173,4,27976.926984918882,31.117977101560403,1.0830458124576314,1.9926068991712123e-07,0.15376338284466223,residual,1.350644602892852e-15,9.678558494832e-07,3.8853630691471754e-12
train,174,4,18277.674598025784,30.159249004667085,1.0184428889103723,1.9641483609741958e-07,0.2158831229777684,residual,2.589462819655575e-15,1.709792110642213e-06,7.279509460923746e-12
train,175,6,15087.930783078047,14.233955257711553,0.9721879115985989,1.7496318853180437e-07,0.1303449452907477,residual,1.831026719408895e-15,1.694219413186507e-06,7.275957614183426e-12
train,176,8,27801.711679534154,5.5830143703942685,0.9736893865505245,1.440055884115911e-07,0.0292387574239837,residual,1.6658548726907658e-15,7.618850573525243e-07,8.134767913360665e-12
train,177,4,22838.891081415288,30.00676546264023,1.0911402004775899,1.6495047747131675e-07,0.1843524385396817,residual,3.580361673049448e-15,1.154645338968463e-06,2.1945977117891112e-11
train,178,6,20349.88105073401,15.826103687164267,1.068567408078704,1.0096151333288324e-07,0.11696896576617165,residual,2.6645352591003757e-15,1.5799782125155723e-06,1.4551915228366852e-11
train,179,4,28195.640927754874,28.68993656322231,1.0579611642361848,1.352467869795976e-07,0.13964894047325985,residual,2.7217452008024307e-15,5.594757686596626e-07,1.1064480586898244e-11
train,180,6,24229.991128303645,14.682209229755129,1.0031951379728494,8.691931273141416e-08,0.0861580089615857,residual,1.3322676295501878e-15,9.442512098007413e-07,8.134767913360665e-12
train,181,6,26383.078822990854,32.27412060061903,1.0894059821004491,9.991407816658196e-08,0.16878263832338494,residual,8.886119947416683e-16,7.236893473473158e-07,1.0289757937229989e-11
train,182,8,26238.739549957216,31.212976878090757,0.9784348813701513,1.3981639211918561e-07,0.1484710201601675,residual,6.280369834735101e-16,7.708707872507844e-07,1.5541452276588702e-11
train,183,4,16076.157234040758,26.652804531255743,1.0741728153529633,9.983914284155006e-08,0.23413328203184644,residual,8.881784197001252e-16,2.2906698842234506e-06,3.2792297820051222e-12
train,184,6,25046.055136932173,34.67647841905905,1.0999472250723739,1.5781628519200817e-07,0.18973869302490787,residual,1.336885555457667e-15,9.860673677523858e-07,9.374856803373543e-12
train,185,8,19594.788076430636,13.035104520787877,0.9214676958905177,1.4489478897835384e-07,0.08774688755538214,residual,2.886579864025407e-15,1.6478545220084124e-06,1.0913936421275139e-11
train,186,6,25910.258310152043,16.60399930685298,0.9608758583137966,1.383683634291172e-07,0.08625855079472217,residual,1.790180836524724e-15,9.52324625592258e-07,7.30786208804975e-12
train,187,4,21100.717887585197,32.69605740782164,1.0776135645509213,5.367024520586035e-08,0.2108764420808882,residual,1.336885555457667e-15,1.1025421296502114e-06,1.3116919128020489e-11
train,188,4,27511.840672123235,27.563049414407306,1.0348472929192418,1.4145184909142296e-07,0.1354960470420828,residual,5.551115123125783e-16,8.134667266813922e-07,2.2737367544323206e-12
train,189,8,16464.292261205133,23.607319376720312,0.9432362911586872,1.9264909949870426e-07,0.18133975449076903,residual,3.1401849173675502e-15,2.0551315497818737e-06,2.9330322825621076e-11
train,190,8,19813.87119600278,9.751240734838229,0.9666093538810611,1.0521630975183902e-07,0.0694349266231842,residual,3.820199830714189e-15,1.516645543106778e-06,2.1827872842550278e-11
train,191,8,25325.47534864746,10.230207832305847,1.0133180385283864,1.9088622126251773e-07,0.059577946608840276,residual,8.005932084973443e-16,5.847534104701155e-07,1.2202151870040997e-11
train,192,6,29924.98394526699,15.644325919104274,0.9182230597081832,1.2397574834539776e-07,0.06764073453112106,residual,2.6852712547870858e-15,5.190074026473099e-07,7.693836012407988e-12
train,193,6,25927.977501741665,21.582634810645494,0.9984312018337773,1.823650205996554e-07,0.11287798302634118,residual,2.673771110915334e-15,9.391405318672975e-07,4.290077928115627e-12
train,194,4,23148.573253295894,10.306958663872516,1.077885355232247,1.4556010413539795e-07,0.06982250075599414,residual,9.930136612989092e-16,1.0560914747888102e-06,3.637978807091713e-12
train,195,4,19424.91569532616,32.80995855472802,0.915487431374802,1.5841623692935977e-07,0.19513260486364287,residual,1.4043333874306805e-15,1.293973278419141e-06,3.749942721349417e-12
train,196,8,28154.489489193762,11.143425026638342,1.0756177335367405,1.8662510650717504e-07,0.06163103445722858,residual,4.551914400963142e-15,4.592568280519267e-07,2.212896117379649e-11
train,197,6,21029.124155538713,26.86050714597773,0.952776938475224,6.262606608817875e-08,0.15978056531181514,residual,4.440892098500626e-16,1.36065212773714e-06,1.46157241760995e-11
train,198,6,18635.55858435564,26.05193936401403,1.0294612919784663,1.0354569870881237e-07,0.18994784761936162,residual,3.580361673049448e-15,1.2531643695812405e-06,7.622954678590853e-12
train,199,8,29893.88549905707,6.274393797831568,1.051596825213245,8.929614004866523e-08,0.0328741851711951,residual,1.831026719408895e-15,6.032240415272891e-07,2.2499656328096503e-11
train,200,6,28943.52857419158,33.23363237889504,0.988662656566939,5.098497117291784e-08,0.14284120359220884,residual,1.350644602892852e-15,7.376374256996689e-07,7.770726138294351e-12
train,201,4,26603.97838339666,15.624041909680354,1.030362888381716,1.0780562427132672e-07,0.08527619284405656,residual,1.1102230246251565e-15,9.332395569169028e-07,3.749942721349417e-12
train,202,4,25583.74697074976,9.549750805344182,0.9448843757706933,1.5380671722275693e-07,0.05154145628203652,residual,9.930136612989092e-16,4.743095997592392e-07,7.30786208804975e-12
train,203,8,22658.624043015556,29.190809628928605,1.0246433823344432,1.705321137066954e-07,0.17067332290621032,residual,2.8435583831733384e-15,8.284008840579762e-07,8.134767913360665e-12
train,204,8,19106.868066353007,10.596656627555634,0.960382254503397,1.9960249168343742e-07,0.07735670275412308,residual,5.420799638382024e-15,1.1562139420925648e-06,1.8189894035458565e-11
train,205,4,20377.75086604154,6.339490805996565,1.0485994655564128,1.3591215253906588e-07,0.0485692412687499,residual,1.336885555457667e-15,1.3795609847848891e-06,4.553154302471008e-12
train,206,6,18006.03037615125,29.401363947221643,0.9447484897552214,1.3933941917793662e-07,0.19917702144868052,residual,3.5596458096434965e-15,1.3140708573488648e-06,9.094947017729282e-12
train,207,4,27745.734153481222,18.595449996894985,1.010875923399115,1.7534284752061537e-07,0.09375114636869897,residual,8.881784197001252e-16,5.066897617870501e-07,3.7949102376102284e-12
train,208,8,25836.822365733,32.76654068799458,0.9250585416304163,1.7363699444411262e-07,0.14808794850799828,residual,1.7790111516265277e-15,6.842707240656286e-07,9.094947017729282e-12
train,209,6,18618.265611251663,33.73747556498593,1.0446566411877927,1.1422268357490564e-07,0.23737363740397152,residual,2.3914935841127266e-15,1.6172379870451712e-06,1.1647215137477994e-11
train,210,8,28735.5986462293,17.903643815385692,0.9316924985895916,1.8345913472226302e-07,0.08067138630394814,residual,4.577566798522237e-16,6.190556519353052e-07,7.8969401269261e-12
train,211,6,28911.930343742755,10.56476558794828,1.0016756339577975,1.5224431537378879e-07,0.05316993175207845,residual,1.2215606906376903e-15,7.03100782456757e-07,1.100606615121869e-11
train,212,8,15316.25947354946,13.08721607391439,1.017039701499049,1.9188423236181703e-07,0.12435823627135499,residual,5.420799638382024e-15,3.3295281245571796e-06,4.4999312656193006e-11
train,213,8,25013.611230721428,12.935430817188937,0.9291352401452344,5.074916018100488e-08,0.0688208889951791,residual,4.965068306494546e-15,1.2286740203642443e-06,2.2737367544323206e-11
train,214,6,18366.879244665568,7.08066723339719,0.9459268428571641,1.2018103487493707e-07,0.05406203678784284,residual,3.1086244689504383e-15,1.6827037770123907e-06,8.134767913360665e-12
train,215,8,20491.354119681528,16.784217629009362,0.9123728125146909,1.1884012933847658e-07,0.10457248272974805,residual,3.972054645195637e-15,1.248834879340363e-06,1.4551915228366852e-11
train,216,4,20725.205500414453,23.96027084631629,0.946830157628759,6.057755310820673e-08,0.14643761149686688,residual,1.6011864169946886e-15,1.0736851263664926e-06,3.6662903532026344e-12
train,217,6,22170.447048832473,19.415508613639773,1.0933626346783578,6.465221379146407e-08,0.1318240465928906,residual,1.1102230246251565e-15,6.70906848537736e-07,4.1194814302783556e-12
train,218,4,23986.89504516534,20.07947540789461,0.9914114771901136,1.9318566522420184e-07,0.11378603507043078,residual,1.111609937126711e-15,1.0376178533484517e-06,3.6662903532026344e-12
train,219,8,21858.15608052984,8.075159458014978,0.948629601051149,7.60515769550567e-08,0.05165654741358049,residual,2.2644195468014707e-15,7.253021528361725e-07,2.1903532940618417e-11
train,220,4,17197.394680798163,11.001523230206212,0.9414510792977752,1.3295098280383612e-07,0.08726160537919318,residual,1.831026719408895e-15,1.3305239452643744e-06,4.067383956680332e-12
train,221,6,25544.319868123723,12.797171085543503,1.0375657914967147,1.777844334887429e-07,0.07451288639447477,residual,1.4432899320127035e-15,4.473156557658141e-07,1.819131506542327e-11
train,222,6,26832.716211343642,21.666452022474054,1.0984500634037289,1.8851506997296451e-07,0.12040067257395269,residual,1.790180836524724e-15,8.072022691834989e-07,1.1434432017886282e-11
train,223,6,21048.36186087783,33.21252517660112,0.9951322484589622,1.780265713122841e-07,0.19760861936633145,residual,1.3322676295501878e-15,1.050889809145558e-06,1.2202151870040997e-11
train,224,8,24436.20401966133,30.27870376091176,1.0129949496442014,1.3592637909821963e-07,0.1611190469062452,residual,1.807312143953211e-15,5.571022016906771e-07,1.5541452276588702e-11
train,225,6,24868.513281809654,10.957041264129831,1.0035384317586495,1.2539244536585774e-07,0.06408067210694109,residual,3.580361673049448e-15,1.038107791643936e-06,1.472847974646506e-11
train,226,8,23142.146155362963,16.79107738826261,0.96335600214202,9.979816431103018e-08,0.09780433976197772,residual,1.5742574924190435e-15,7.939646604002189e-07,1.4765290047811705e-11
train,227,8,29038.95052785278,10.9947080554986,0.9851681986013194,1.9773502700915471e-07,0.05404629930644152,residual,2.223219874253422e-15,4.7012959426832394e-07,1.0923406216047001e-11
train,228,8,29736.569651633836,10.504275480227895,1.0824303878945813,8.767765986546319e-08,0.05556309741193381,residual,1.3322676295501878e-15,5.975206750203706e-07,3.1082904553177403e-11
train,229,4,25297.420025742635,8.800047391994777,1.0288714644042107,1.452724781876669e-07,0.05253225344026142,residual,3.552713678800501e-15,8.711070862675737e-07,6.5584595640102444e-12
train,230,8,28673.208217139458,33.16038832639464,1.0200573900757086,9.154253459164323e-08,0.14851271656390375,residual,2.7755575615628914e-15,6.82277598360039e-07,1.2202151870040997e-11
train,231,4,28314.674551124663,8.262020092429452,1.0507499077654485,1.472050696502606e-07,0.04514325522513297,residual,5.551115123125783e-16,8.265397284254162e-07,2.2737367544323206e-12
train,232,6,22105.56881691241,22.834895005388496,1.0064811632346358,6.247649582586683e-08,0.1400914375387252,residual,1.4217791915866692e-15,8.240662058102829e-07,7.622954678590853e-12
train,233,8,27531.352759560577,20.277026137563084,1.0183498954291887,1.3263746264234736e-07,0.10270547836922594,residual,7.22320191464045e-16,4.998662396315892e-07,2.5270208406163518e-11
train,234,4,23641.84485228691,31.502518711275624,0.9787586921611289,1.317524950952768e-07,0.166039387907905,residual,2.2644195468014707e-15,1.0247518778824691e-06,3.183231456205249e-12
train,235,6,23502.44112799741,24.098970489512034,0.9227324099323826,1.0232345302259521e-07,0.12646279133827562,residual,2.2644195468014707e-15,7.21617657719941e-07,5.47958838160188e-12
train,236,8,23032.91613160348,20.605243227524454,0.9436510610768016,1.1432002894064036e-07,0.11536306130910177,residual,2.673771110915334e-15,1.1556533001042228e-06,1.60713143914766e-11
train,237,8,18910.359457138053,15.433630788303256,1.0443863913624427,1.0567989058224062e-07,0.12026052713850918,residual,4.705040823708615e-15,1.2961672924564717e-06,1.1504299109832135e-11
train,238,6,28669.126289909243,13.342889668435415,1.020578376343705,1.7922597321529322e-07,0.06786691934699063,residual,2.220446049250313e-15,7.048130699317635e-07,5.475883235154604e-12
train,239,8,20090.832037655426,22.065212867164796,0.9267503674904847,9.301949357990627e-08,0.13781714660628275,residual,7.108895957933346e-15,1.1817247561873712e-06,2.1997742119215807e-11
train,240,6,17015.24879496535,6.191363364981537,1.0063712750286338,1.3850550279488592e-07,0.05456699822291064,residual,2.2644195468014707e-15,2.0891574056676515e-06,1.1249828164048252e-11
train,241,8,27094.631533010877,21.853733023936194,0.9445069637669764,1.2316213953021875e-07,0.10329016760200485,residual,2.2315206618374916e-15,5.221102036066485e-07,2.1846812432094003e-11
